13.6	3.195	6.065	6.065	31.95	NAN	
13.7	3.195	6.07	6.07	31.95	NAN	
13.8	3.195	6.055	6.055	31.95	NAN	
13.9	3.195	6.155	6.155	31.95	NAN	
14	3.195	6.06	6.06	31.95	NAN	
14.1	3.195	6.165	6.165	31.95	NAN	
14.2	3.195	6.05	6.05	31.95	NAN	
14.3	3.195	6.03	6.03	31.95	NAN	
14.4	3.195	6.155	6.155	31.95	NAN	
14.5	3.195	5.94	5.94	31.95	NAN	
14.6	3.195	6.065	6.065	31.95	NAN	
14.7	3.195	6.04	6.04	31.95	NAN	
