13.401	3.195	1.415	1.415	31.95	NAN	
13.501	3.195	1.455	1.455	31.95	NAN	
13.601	3.195	1.45	1.45	31.95	NAN	
13.701	3.195	1.445	1.445	31.95	NAN	
13.801	3.195	1.45	1.45	31.95	NAN	
13.901	3.195	1.445	1.445	31.95	NAN	
14.001	3.195	1.405	1.405	31.95	NAN	
14.101	3.195	1.44	1.44	31.95	NAN	
14.201	3.195	1.445	1.445	31.95	NAN	
14.301	3.195	1.4	1.4	31.95	NAN	
14.401	3.195	1.44	1.44	31.95	NAN	
14.501	3.195	1.505	1.505	31.95	NAN	
14.601	3.195	1.43	1.43	31.95	NAN	
14.701	3.195	1.43	1.43	31.95	NAN	
14.801	3.195	1.435	1.435	31.95	NAN	
14.901	3.195	1.435	1.435	31.95	NAN	
